Start Signal,End Signal,Min Rise Delay,Max Rise Delay,Min Fall Delay,Max Fall Delay,Estimated Depth,Mapped Start Signal
B,Y,0.0716522347846428,0.2005996814325963,0.0289244816840396,0.1222744995419774,2.0059968143259628,_1780_
A1,X,0.1256570438823434,0.4324127567293672,0.2317440610560508,0.7504533873405039,4.324127567293671,_1852_
A2,X,0.1026290609322609,0.3456985073828167,0.2025331903958156,0.6605237099790956,3.456985073828167,_1841_
A3,X,0.1067675977848385,0.3581614828316772,0.177891525989378,0.6015803581113285,3.5816148283167717,_1837_
B1,X,0.1111589185494846,0.4579741160376272,0.1339953880224029,0.4461653672801056,4.579741160376272,_1864_
B2,X,0.0957073752894767,0.4016468660234996,0.1294749344385529,0.4282854747630201,4.016468660234995,_1843_
A,Y,0.0321810018297586,0.105990622056868,0.0164221974001018,0.0855744874183417,1.05990622056868,key_in[15]
A,X,0.073594188381982,0.2585094433907811,0.0833783135578552,0.2512477519370894,2.585094433907811,key_in[15]
A1,Y,0.1545233706949297,0.3933631864911611,0.0642797985811127,0.2432959180761966,3.933631864911611,_1852_
A2,Y,0.1762024603875189,0.4350063210549695,0.0784935888504295,0.3054622197200262,4.350063210549695,_1841_
B1,Y,0.1043208604583955,0.3489522658486839,0.0523650616856583,0.2075874531027903,3.489522658486839,_1864_
A,Y,0.0392826650382655,0.1185785392328958,0.0172579160708007,0.135172307728518,1.185785392328958,key_in[15]
A,Y,0.042890071180841,0.1221348057259532,0.0183360137818649,0.1161135595538635,1.221348057259532,key_in[15]
A1,X,0.0938665768903296,0.3524512725876269,0.1689959886530762,0.6203699951560968,3.5245127258762685,_1852_
A2,X,0.0756218789548227,0.2813921952873474,0.1727144587346188,0.631037684412213,2.8139219528734736,_1841_
B1,X,0.0709885295639632,0.2574570352003991,0.1367233309711487,0.5359346451654948,2.574570352003991,_1864_
B2,X,0.0910863077411745,0.3730311998213873,0.1584743908733447,0.6319647206639933,3.7303119982138737,_1843_
C1,X,0.0707408873724228,0.3007824907610013,0.1098347208160938,0.5382582309994484,3.0078249076100128,_1854_
A1,Y,0.1047732832926196,0.2636476112052148,0.0523954228167935,0.1992260857121065,2.6364761120521476,_1852_
A2,Y,0.1069672505847822,0.278618414004176,0.0475417461910189,0.2245652755090678,2.7861841400417595,_1841_
B1,Y,0.0541011348255989,0.1557907735801107,0.0277095194910204,0.1452997208122081,1.5579077358011069,_1864_
A,X,0.0708809350720462,0.2524923952496219,0.0819147203808864,0.2474093500099198,2.524923952496219,key_in[15]
A1,Y,0.1502635558512696,0.3814770274310582,0.0616498466948493,0.2335420534174941,3.814770274310582,_1852_
A2,Y,0.1686197340593896,0.4133240811044588,0.0745999672040109,0.2780525888236732,4.133240811044588,_1841_
B1,Y,0.1016903326439218,0.3455715533763604,0.0513516708968015,0.2004045458527118,3.455715533763604,_1864_
A,Y,0.0395057296669031,0.1172532659709194,0.0182062495232979,0.1360291640053695,1.1725326597091938,key_in[15]
A1,X,0.0868548174632313,0.3938610105094824,0.1664161633377923,0.611737455783979,3.938610105094824,_1852_
A2,X,0.0968143786986387,0.395112925783032,0.1839920212709855,0.6810685541642857,3.95112925783032,_1841_
B1,X,0.0753026967651097,0.2689679111119894,0.1383497244814953,0.550736472015329,2.689679111119894,_1864_
B2,X,0.0759611700596378,0.270641350324335,0.1513356149897432,0.5933609882495102,2.70641350324335,_1843_
C1,X,0.0729051423200486,0.3061695983401721,0.1118047630567505,0.5446021010527246,3.0616959834017208,_1854_
A1,Y,0.0925044164673168,0.2351496841581939,0.0471140952087324,0.184940193394195,2.351496841581939,_1852_
A2,Y,0.0944352470174135,0.2492584820208813,0.039925931746373,0.2069337815229795,2.492584820208813,_1841_
B1,Y,0.0457137986237453,0.1361782253284289,0.0242891200138911,0.1309028616998469,1.361782253284289,_1864_
A,X,0.0673406696687838,0.2445493876620245,0.0800384850495698,0.2421372060282003,2.4454938766202448,key_in[15]
A,Y,0.0438306001121991,0.1294527577330089,0.0155241379700837,0.0943196936139636,1.294527577330089,key_in[15]
A1,X,0.0825575395303245,0.2814466794838218,0.1217419949309435,0.3541860238682414,2.814466794838218,_1852_
A2,X,0.0685460319018154,0.2247690985843657,0.1037938722681712,0.3089102394651212,2.247690985843657,_1841_
B1,X,0.0604463232687542,0.2459148509986289,0.0608628165093277,0.2018214125168101,2.4591485099862886,_1864_
A1,X,0.1219563651252736,0.4238353676875575,0.2287347875849084,0.7411388379450704,4.238353676875574,_1852_
A2,X,0.0994705596046007,0.3394168930874071,0.1999180738651383,0.6524182490028254,3.394168930874071,_1841_
A3,X,0.0957146056171291,0.3153482564335483,0.1724372637931059,0.5842488325171898,3.1534825643354827,_1837_
B1,X,0.1017020801916333,0.3847993144150584,0.1226908054324102,0.3989685639231464,3.847993144150584,_1864_
B2,X,0.0919890578636044,0.393094568022756,0.1271781188580379,0.4204485212328494,3.93094568022756,_1843_
A,Y,0.0283563285045661,0.0953196576427366,0.0137726231886849,0.0762466084073417,0.953196576427366,key_in[15]
A,X,0.069500240862892,0.2494428345593341,0.0811992232546433,0.2454738981563524,2.494428345593341,key_in[15]
A1,X,0.0910807080536357,0.3437167592278132,0.1190346049865224,0.4211263401641287,3.437167592278132,_1852_
A2,X,0.0867006629919023,0.319763863327545,0.1238780779685227,0.4433675774233477,3.1976386332754494,_1841_
B1,X,0.0756732892212107,0.2833167669549657,0.0913901202804556,0.3458493866961305,2.833167669549657,_1864_
B2,X,0.0735207332490378,0.2625899572108932,0.0941802912314916,0.3577236108583811,2.625899572108932,_1843_
A1,Y,0.1073231117687085,0.2893467769503038,0.0470273694408217,0.2152654782024911,2.893467769503038,_1852_
A2,Y,0.0973415542390037,0.3114740775683983,0.0417395713140122,0.2663974394259525,3.1147407756839827,_1841_
B1,Y,0.1352194089416698,0.2866000295985467,0.0457098642707905,0.2809625389646659,2.866000295985467,_1864_
B2,Y,0.0652103250966254,0.1780108888456888,0.0250952130762293,0.1281626785419085,1.780108888456888,_1843_
A,X,0.0974544708626955,0.3113330237291304,0.0960890422205615,0.284705850287087,3.113330237291304,key_in[15]
A,X,0.1247973842922755,0.3076928798841904,0.17830182279752,0.6305826594927013,3.076928798841904,key_in[15]
B,X,0.1347215016566193,0.3617065360718687,0.1691642290794285,0.6063479889808141,3.6170653607186862,_1780_
A,X,0.1682372622165892,0.4504008959944151,0.1342106741507543,0.4164332885284315,4.504008959944151,key_in[15]
A,X,0.1454757050443761,0.4072649555094764,0.1239048343441729,0.3393420085422782,4.072649555094763,key_in[15]
A,Y,0.0553057129635972,0.1504061223694513,0.0270838515530743,0.1347358374118302,1.504061223694513,key_in[15]
A,X,0.1576931407866085,0.3840859961015627,0.1313920814894841,0.3476259101192279,3.840859961015626,key_in[15]
A,X,0.1427682734665904,0.4043520077662323,0.1312496121158198,0.3640507442990878,4.043520077662323,key_in[15]
A1,X,0.1141643617510837,0.3652280525832725,0.1374240482529585,0.4697762312123891,3.652280525832725,_1852_
A2,X,0.1325920244462235,0.4280633746406624,0.1591467558338613,0.5350815497692457,4.2806337464066235,_1841_
B1,X,0.1183077835851078,0.3924015667911856,0.1246260352413663,0.4504882427933478,3.924015667911856,_1864_
B2,X,0.1238380821829294,0.3990086152198924,0.1325372626939851,0.4739528903491529,3.990086152198924,_1843_
A,X,0.1367499902022815,0.3929792436028115,0.118651855587958,0.3282638420667735,3.929792436028115,key_in[15]
A,X,0.0706287617826585,0.228689310072976,0.0739366783169773,0.216817070434438,2.2868931007297597,key_in[15]
A1,X,0.0709909234824277,0.2683330300574019,0.1069614427304204,0.3882385633980109,2.683330300574019,_1852_
A2,X,0.088855904316092,0.3271165098051014,0.1283309883572018,0.4518135160553242,3.2711650980510134,_1841_
B1,X,0.0750764680007625,0.2959347850535999,0.0979811676193675,0.3717025126235137,2.9593478505359987,_1864_
B2,X,0.0791614990409338,0.2936019011015522,0.1036617973578689,0.3902780431519277,2.9360190110155218,_1843_
A,X,0.0707658257578188,0.22901715894142,0.0740828946934557,0.2172358049378058,2.2901715894141996,key_in[15]
A,X,0.1633934978010367,0.4330579351027994,0.1324576319452917,0.3990758947370875,4.3305793510279935,key_in[15]
A1,X,0.0735929740755144,0.2743979843234284,0.1092892751675631,0.3954544303950651,2.7439798432342837,_1852_
A2,X,0.0883639436632853,0.3259286266463081,0.1279117820090352,0.450695826749248,3.259286266463081,_1841_
B1,X,0.0786729176295538,0.3196006882938858,0.0947211849654926,0.3649873839803029,3.196006882938858,_1864_
B2,X,0.0786615309043355,0.2923050217942337,0.1032591680277076,0.3891588828003023,2.9230502179423365,_1843_
A,X,0.0654335354420392,0.2170930441305893,0.0712502160771622,0.2093927313030388,2.170930441305893,key_in[15]
A,X,0.1798775762587237,0.4792755772354979,0.1529597602984013,0.4229948178118414,4.792755772354979,key_in[15]
A1,X,0.0693226537461868,0.2623341063076324,0.1054667633078829,0.3843548643701555,2.6233410630763236,_1852_
A2,X,0.0872733576775643,0.323303892808408,0.1269621388402765,0.4481976860953111,3.23303892808408,_1841_
B1,X,0.0782051251448979,0.3268667928842251,0.1064824855651573,0.3954567341079063,3.268667928842251,_1864_
B2,X,0.0775603006550649,0.2894442545346228,0.1023581734454851,0.3866625740144078,2.894442545346228,_1843_
A,X,0.0670797880673003,0.2208593787036347,0.0721252591954502,0.212042001070477,2.208593787036347,key_in[15]
A,X,0.1616796464694518,0.4076677166786256,0.135391590659871,0.3691042576054997,4.076677166786256,key_in[15]
A1,X,0.0817336360615547,0.3117397539457049,0.1166526769309748,0.4209981371567343,3.117397539457049,_1852_
A2,X,0.087693403631917,0.3243150562122586,0.1273283181597297,0.4491601107070022,3.243150562122586,_1841_
B1,X,0.078406117151403,0.3229978043118621,0.105069289576038,0.3915096135879756,3.2299780431186207,_1864_
B2,X,0.0779824560332241,0.2905463174511854,0.1027056385675502,0.3876242769811125,2.905463174511854,_1843_
A,X,0.0665803819811242,0.2197416477641939,0.0717753099492972,0.2110270073970831,2.197416477641939,key_in[15]
A1,X,0.0737925158531525,0.2758289785759146,0.1097159338879933,0.3953576467001561,2.7582897857591457,_1852_
A2,X,0.0908868075969011,0.3320064594997846,0.1300940086923804,0.4564664886386989,3.3200645949978456,_1841_
B1,X,0.0773504893141586,0.302433420200886,0.099941294180355,0.3769505092537646,3.0243342020088595,_1864_
B2,X,0.0812204632094838,0.2989291121468505,0.1053267572416241,0.394925103797529,2.9892911214685047,_1843_
A,X,0.0713475271280228,0.2303118316804147,0.0743844867866247,0.2180568981544651,2.303118316804147,key_in[15]
A,X,0.1422094426913405,0.4002902012046142,0.1216942553395345,0.3334194126276104,4.002902012046142,key_in[15]
A,X,0.157148673522146,0.3983566922413949,0.1325786601361866,0.3610977175035214,3.983566922413949,key_in[15]
A,X,0.1424771452257244,0.4034718229274162,0.1311307766154605,0.3633344561389173,4.034718229274161,key_in[15]
A1,X,0.0873859342954452,0.339825455172024,0.1224485270060093,0.4346436111825663,3.39825455172024,_1852_
A2,X,0.0858099726674185,0.3180777953279371,0.1252333272530117,0.4432484227338599,3.180777953279371,_1841_
B1,X,0.0771387142662219,0.3148025818015123,0.1023559113660084,0.3841105597866773,3.1480258180151233,_1864_
B2,X,0.0768378160624629,0.2872588359599916,0.1016311716328239,0.3847503535782877,2.8725883595999155,_1843_
A,X,0.1936176551667172,0.5030917491664167,0.1561447959571005,0.4857782091857857,5.030917491664167,key_in[15]
A,X,0.0666167070917385,0.2777952946304395,0.0814121015867418,0.2498821775781794,2.777952946304395,key_in[15]
A1,X,0.0842384102982514,0.3219233304382417,0.1188918580570941,0.425313629686654,3.2192333043824166,_1852_
A2,X,0.0866702775746378,0.3201513034185211,0.1259803408362577,0.4452098260513618,3.201513034185211,_1841_
B1,X,0.0757959827466896,0.3035522752411709,0.10002284006382,0.3754009154233186,3.0355227524117088,_1864_
B2,X,0.0777102709732515,0.2895195831689741,0.1023396535371318,0.3867089535825732,2.895195831689741,_1843_
A,X,0.0694468391338972,0.2842503257672002,0.0829372080599085,0.2542950644256888,2.842503257672002,key_in[15]
A,X,0.1568079599440403,0.4152776851049921,0.138756121631153,0.3780792175236719,4.152776851049921,key_in[15]
A1,X,0.0770304397626831,0.2809263179374631,0.1116207019518498,0.4023092528543002,2.8092631793746308,_1852_
A2,X,0.0951678485176135,0.3412758228168379,0.1329961733941928,0.4653151606842482,3.4127582281683786,_1841_
B1,X,0.0864995183297271,0.3345010196843658,0.1075778524489133,0.400701594358024,3.3450101968436576,_1864_
B2,X,0.086354779937692,0.3125554903361189,0.1089688925491709,0.4068064056317619,3.1255549033611887,_1843_
A,X,0.0666499235777959,0.277870845309402,0.0814920723412461,0.2501511846246541,2.7787084530940196,key_in[15]
A,X,0.1490998477995212,0.3937232318282298,0.1285557530148939,0.3531438852411276,3.937232318282298,key_in[15]
A1,X,0.0715284657305784,0.2673562558127116,0.1071833763193196,0.3891919674473718,2.673562558127116,_1852_
A2,X,0.0893158836059911,0.3265379448150307,0.128284025921932,0.451287575638109,3.2653794481503065,_1841_
B1,X,0.0801777555930539,0.3114099899424893,0.1008012729595515,0.3807494149957162,3.1140998994248927,_1864_
B2,X,0.0803936731607684,0.2964836515769219,0.1045239480109188,0.3927836778114927,2.964836515769219,_1843_
A,X,0.0669777030572989,0.2786409237766369,0.0816716231649817,0.2507024381275466,2.7864092377663687,key_in[15]
A,X,0.1644269350549488,0.4294102417410784,0.1388154214201329,0.3802073208330359,4.294102417410784,key_in[15]
A1,X,0.0707567774399122,0.2671016261548123,0.1066139290360965,0.3874805586065102,2.671016261548123,_1852_
A2,X,0.0881877096309296,0.3237949999772404,0.1273045871419072,0.4486784126785696,3.237949999772404,_1841_
B1,X,0.0796664839979665,0.3228738201520805,0.1043508087253318,0.3900702649069927,3.228738201520805,_1864_
B2,X,0.0792499421851343,0.2934910453294082,0.1035961346029992,0.3901748479188702,2.9349104532940817,_1843_
A,X,0.0792582619191604,0.306119638302651,0.0883164330553815,0.2684693099375289,3.06119638302651,key_in[15]
A,X,0.1742035731640879,0.4414771728702785,0.1347935828885317,0.4010756840167515,4.414771728702784,key_in[15]
A1,X,0.0808435355430695,0.292282040176974,0.1152338188042697,0.4117623580871256,2.92282040176974,_1852_
A2,X,0.0968721935642811,0.3453007422174196,0.1342129084746545,0.4688034537707005,3.4530074221741955,_1841_
B1,X,0.0893250013128387,0.3678277508912593,0.105777230246606,0.399381261588647,3.678277508912593,_1864_
B2,X,0.0880995162869167,0.3167801943756322,0.1101042968518848,0.4103074940389348,3.167801943756322,_1843_
A,X,0.0726330197101229,0.2913575574382224,0.0846521349200789,0.2588285770082353,2.913575574382224,key_in[15]
A,X,0.1383801862265949,0.3922000335509407,0.1190007986944665,0.3265200702238287,3.922000335509406,key_in[15]
A,X,0.1422904612188539,0.4030717818047541,0.1309793283128306,0.3629932013270718,4.030717818047541,key_in[15]
A1,X,0.077861969076069,0.2882422715430179,0.1128099035005222,0.404618794366595,2.8824227154301787,_1852_
A2,X,0.0887799858757422,0.3232798842348215,0.127310943168903,0.448223248981176,3.232798842348215,_1841_
B1,X,0.0805797118504876,0.3221849267458174,0.1056640638227266,0.3892234700265865,3.2218492674581736,_1864_
B2,X,0.0808220319102531,0.2974661157147744,0.1048374403074696,0.3935932802195221,2.9746611571477435,_1843_
A,X,0.2291000370925523,0.5711710155399031,0.1911933582237941,0.4974756858375173,5.711710155399031,key_in[15]
A,X,0.1683852688277454,0.4811485790421639,0.1640440052451378,0.5123238644999405,4.811485790421639,key_in[15]
A,X,0.0699866434615245,0.2624236457971007,0.0773419752910977,0.2348623861868712,2.6242364579710067,key_in[15]
A,X,0.2080133207892931,0.5383996179056331,0.1526953329220327,0.4616272217367463,5.38399617905633,key_in[15]
A1,X,0.0742710636236636,0.2775870167851293,0.1096892260846018,0.3965203000400013,2.775870167851293,_1852_
A2,X,0.0858211304091316,0.3161405393619037,0.1247320060320639,0.4414402024425129,3.161405393619037,_1841_
B1,X,0.0801314454138295,0.367196838884097,0.104722601610112,0.3925316016666224,3.6719683888409698,_1864_
B2,X,0.0778139658066841,0.2896774013763879,0.1023884131459735,0.3868100116362478,2.896774013763879,_1843_
A,X,0.0669803328981629,0.2556177564190599,0.0757369258190032,0.2302943734228587,2.556177564190599,key_in[15]
A,X,0.1821682578568542,0.4564564688756182,0.1376726133174142,0.4089282084252829,4.564564688756182,key_in[15]
A1,X,0.0758245224181235,0.2828077851949312,0.1110816678414677,0.4001202260547369,2.828077851949312,_1852_
A2,X,0.0873782043674176,0.3199080535469462,0.1260906831302383,0.4450259176021313,3.1990805354694616,_1841_
B1,X,0.0810187356802042,0.3548386129805725,0.1018259949624739,0.3857588524468039,3.548386129805725,_1864_
B2,X,0.0793966234675174,0.2937867809959567,0.1036782564146745,0.3903945888172339,2.9378678099595668,_1843_
A,X,0.067665208684742,0.2572109820156077,0.0760200673927599,0.2311735035497716,2.572109820156077,key_in[15]
A1,X,0.0750362709872403,0.2838676318797886,0.1104981762365858,0.3987922327462733,2.838676318797886,_1852_
A2,X,0.0848758656825501,0.3138577542252591,0.1239030996206478,0.4392550336680693,3.1385775422525906,_1841_
B1,X,0.0733392325960601,0.2923650571059882,0.0968048724137215,0.3681889064513841,2.923650571059882,_1864_
B2,X,0.0768532689796239,0.28718736535076,0.1016026874725428,0.3846254257289086,2.8718736535076,_1843_
A,X,0.0746260296902511,0.2727318170720997,0.079736219883673,0.2412026480152153,2.727318170720997,key_in[15]
A,X,0.1412437984327869,0.378857345108063,0.1272572777619324,0.3490830223691072,3.78857345108063,key_in[15]
A1,X,0.0702873196206723,0.2676569874830122,0.1066217144752769,0.3875406494294175,2.676569874830122,_1852_
A2,X,0.0851802610889356,0.3145924165770069,0.1241701221434099,0.4399544741933646,3.1459241657700687,_1841_
B1,X,0.0761142559412754,0.2957404405076428,0.0958089953935735,0.366977902897449,2.957404405076428,_1864_
B2,X,0.0771634306070066,0.2879900288646892,0.1018594057375661,0.3853261707662948,2.879900288646892,_1843_
A,X,0.066929075287445,0.2554984629516901,0.0756955769490604,0.230169959051643,2.554984629516901,key_in[15]
A,X,0.1628103531408598,0.4185139853133033,0.1377590303045375,0.3758612694134991,4.185139853133033,key_in[15]
